compression,file.size,frame.size,accuracy,precision,recall,TOD,chunks,index.type
CBR128,16.667,5min,0.708530806,0.70821732,0.705666978,Quarter_Day_Dawn,4,Analytical_Indices
CBR128,16.667,5min,0.673611111,0.681509492,0.673611111,Quarter_Day_Dusk,4,Analytical_Indices
CBR128,16.667,5min,0.6875,0.690243023,0.688028169,Quarter_Day_Midday,4,Analytical_Indices
CBR128,16.667,5min,0.865429234,0.869142794,0.86541699,Quarter_Day_Midnight,4,Analytical_Indices
CBR128,16.667,10min,0.722222222,0.736391168,0.722222222,Afternoon,8,Analytical_Indices
CBR128,16.667,10min,0.824074074,0.835042735,0.824074074,Dawn,8,Analytical_Indices
CBR128,16.667,10min,0.731481481,0.72204192,0.731481481,Dusk,8,Analytical_Indices
CBR128,16.667,10min,0.685185185,0.746426251,0.685185185,Early AM,8,Analytical_Indices
CBR128,16.667,10min,0.398148148,0.400350877,0.398148148,Evening,8,Analytical_Indices
CBR128,16.667,10min,0.648148148,0.678856428,0.648148148,Midday,8,Analytical_Indices
CBR128,16.667,10min,0.888888889,0.891891892,0.888888889,Midnight,8,Analytical_Indices
CBR128,16.667,10min,0.538461538,0.54896794,0.556410256,Morning,8,Analytical_Indices
CBR128,16.667,2_5min,0.791666667,0.809380692,0.791666667,Afternoon,8,Analytical_Indices
CBR128,16.667,2_5min,0.80787037,0.81793747,0.80787037,Dawn,8,Analytical_Indices
CBR128,16.667,2_5min,0.791666667,0.802578089,0.791666667,Dusk,8,Analytical_Indices
CBR128,16.667,2_5min,0.613425926,0.657748252,0.613425926,Early AM,8,Analytical_Indices
CBR128,16.667,2_5min,0.534722222,0.541224102,0.534722222,Evening,8,Analytical_Indices
CBR128,16.667,2_5min,0.729166667,0.750430469,0.729166667,Midday,8,Analytical_Indices
CBR128,16.667,2_5min,0.787037037,0.797220055,0.787037037,Midnight,8,Analytical_Indices
CBR128,16.667,2_5min,0.689903846,0.674181584,0.690224359,Morning,8,Analytical_Indices
CBR128,16.667,20min,0.648148148,0.705037187,0.648148148,Afternoon,8,Analytical_Indices
CBR128,16.667,20min,0.740740741,0.755221387,0.740740741,Dawn,8,Analytical_Indices
CBR128,16.667,20min,0.777777778,0.771008403,0.777777778,Dusk,8,Analytical_Indices
CBR128,16.667,20min,0.685185185,0.707850242,0.685185185,Early AM,8,Analytical_Indices
CBR128,16.667,20min,0.444444444,0.443319838,0.444444444,Evening,8,Analytical_Indices
CBR128,16.667,20min,0.6,0.673254282,0.598440546,Midday,8,Analytical_Indices
CBR128,16.667,20min,0.796296296,0.800080266,0.796296296,Midnight,8,Analytical_Indices
CBR128,16.667,20min,0.566037736,0.587991718,0.588717949,Morning,8,Analytical_Indices
CBR128,16.667,5min,0.712962963,0.730592447,0.712962963,Afternoon,8,Analytical_Indices
CBR128,16.667,5min,0.787037037,0.794176838,0.787037037,Dawn,8,Analytical_Indices
CBR128,16.667,5min,0.763888889,0.761872951,0.763888889,Dusk,8,Analytical_Indices
CBR128,16.667,5min,0.657407407,0.691148307,0.657407407,Early AM,8,Analytical_Indices
CBR128,16.667,5min,0.333333333,0.346078431,0.333333333,Evening,8,Analytical_Indices
CBR128,16.667,5min,0.712962963,0.730434447,0.705889724,Midday,8,Analytical_Indices
CBR128,16.667,5min,0.869767442,0.870995827,0.869848722,Midnight,8,Analytical_Indices
CBR128,16.667,5min,0.587378641,0.616128213,0.614466772,Morning,8,Analytical_Indices
CBR128,16.667,10min,0.763888889,0.763986014,0.763888889,Dusk1,12,Analytical_Indices
CBR128,16.667,10min,0.652777778,0.63187404,0.652777778,Dusk2,12,Analytical_Indices
CBR128,16.667,10min,0.513888889,0.565730566,0.513888889,Dusk3,12,Analytical_Indices
CBR128,16.667,10min,0.708333333,0.71148417,0.708333333,Early AM1,12,Analytical_Indices
CBR128,16.667,10min,0.875,0.894370651,0.875,Early AM2,12,Analytical_Indices
CBR128,16.667,10min,0.557142857,0.557409257,0.581712963,Early AM3,12,Analytical_Indices
CBR128,16.667,10min,0.585714286,0.587844255,0.566798942,Midday1,12,Analytical_Indices
CBR128,16.667,10min,0.75,0.765432099,0.75,Midday2,12,Analytical_Indices
CBR128,16.667,10min,0.708333333,0.783333333,0.708333333,Midday3,12,Analytical_Indices
CBR128,16.667,10min,0.416666667,0.461343013,0.416666667,Midnight1,12,Analytical_Indices
CBR128,16.667,10min,0.736111111,0.740740741,0.736111111,Midnight2,12,Analytical_Indices
CBR128,16.667,10min,0.736111111,0.739219114,0.736111111,Midnight3,12,Analytical_Indices
CBR128,16.667,2_5min,0.854166667,0.85442238,0.854166667,Dusk1,12,Analytical_Indices
CBR128,16.667,2_5min,0.690972222,0.730274755,0.690972222,Dusk2,12,Analytical_Indices
CBR128,16.667,2_5min,0.503472222,0.483700862,0.503472222,Dusk3,12,Analytical_Indices
CBR128,16.667,2_5min,0.5625,0.628454769,0.5625,Early AM1,12,Analytical_Indices
CBR128,16.667,2_5min,0.871527778,0.882795584,0.871527778,Early AM2,12,Analytical_Indices
CBR128,16.667,2_5min,0.678571429,0.666384541,0.687210648,Early AM3,12,Analytical_Indices
CBR128,16.667,2_5min,0.703571429,0.730219272,0.686177249,Midday1,12,Analytical_Indices
CBR128,16.667,2_5min,0.798611111,0.809791674,0.798611111,Midday2,12,Analytical_Indices
CBR128,16.667,2_5min,0.836805556,0.85702418,0.836805556,Midday3,12,Analytical_Indices
CBR128,16.667,2_5min,0.458333333,0.512678131,0.458333333,Midnight1,12,Analytical_Indices
CBR128,16.667,2_5min,0.763888889,0.760370832,0.763888889,Midnight2,12,Analytical_Indices
CBR128,16.667,2_5min,0.71875,0.730019681,0.71875,Midnight3,12,Analytical_Indices
CBR128,16.667,20min,0.722222222,0.712121212,0.722222222,Dusk1,12,Analytical_Indices
CBR128,16.667,20min,0.611111111,0.605275444,0.611111111,Dusk2,12,Analytical_Indices
CBR128,16.667,20min,0.583333333,0.6,0.583333333,Dusk3,12,Analytical_Indices
CBR128,16.667,20min,0.611111111,0.666666667,0.611111111,Early AM1,12,Analytical_Indices
CBR128,16.667,20min,0.777777778,0.787037037,0.777777778,Early AM2,12,Analytical_Indices
CBR128,16.667,20min,0.514285714,0.491666667,0.536111111,Early AM3,12,Analytical_Indices
CBR128,16.667,20min,0.621621622,0.628571429,0.590277778,Midday1,12,Analytical_Indices
CBR128,16.667,20min,0.666666667,0.717105263,0.666666667,Midday2,12,Analytical_Indices
CBR128,16.667,20min,0.722222222,0.785822021,0.722222222,Midday3,12,Analytical_Indices
CBR128,16.667,20min,0.444444444,0.452380952,0.444444444,Midnight1,12,Analytical_Indices
CBR128,16.667,20min,0.694444444,0.698148148,0.694444444,Midnight2,12,Analytical_Indices
CBR128,16.667,20min,0.611111111,0.613442113,0.611111111,Midnight3,12,Analytical_Indices
CBR128,16.667,5min,0.805555556,0.827315464,0.805555556,Dusk1,12,Analytical_Indices
CBR128,16.667,5min,0.659722222,0.652913943,0.659722222,Dusk2,12,Analytical_Indices
CBR128,16.667,5min,0.486111111,0.518635452,0.486111111,Dusk3,12,Analytical_Indices
CBR128,16.667,5min,0.680555556,0.683042617,0.680555556,Early AM1,12,Analytical_Indices
CBR128,16.667,5min,0.868055556,0.892960463,0.868055556,Early AM2,12,Analytical_Indices
CBR128,16.667,5min,0.514925373,0.548290598,0.544829286,Early AM3,12,Analytical_Indices
CBR128,16.667,5min,0.561643836,0.538005698,0.52440768,Midday1,12,Analytical_Indices
CBR128,16.667,5min,0.781690141,0.801930445,0.77807971,Midday2,12,Analytical_Indices
CBR128,16.667,5min,0.701388889,0.772297723,0.701388889,Midday3,12,Analytical_Indices
CBR128,16.667,5min,0.388888889,0.505064229,0.388888889,Midnight1,12,Analytical_Indices
CBR128,16.667,5min,0.818181818,0.818635069,0.818410165,Midnight2,12,Analytical_Indices
CBR128,16.667,5min,0.673611111,0.702448338,0.673611111,Midnight3,12,Analytical_Indices
VBR0,22.56,10min,0.72991851,0.738340398,0.730809829,0840_sample0,None,Analytical_Indices
VBR0,22.56,2_5min,0.737852779,0.740571057,0.73715713,0001_sample0,None,Analytical_Indices
VBR0,22.56,20min,0.757575758,0.75421842,0.755920978,1,None,Analytical_Indices
VBR0,22.56,5min,0.741128563,0.743573918,0.742024525,0840_sample3,None,Analytical_Indices
VBR0,22.56,10min,0.943127962,0.941939891,0.940617716,Quarter_Day_Dawn,4,AudioSet
VBR0,22.56,10min,0.859813084,0.873956762,0.859350548,Quarter_Day_Dusk,4,AudioSet
VBR0,22.56,10min,0.981220657,0.980676329,0.981725146,Quarter_Day_Midday,4,AudioSet
VBR0,22.56,10min,1,1,1,Quarter_Day_Midnight,4,AudioSet
VBR0,22.56,2_5min,0.948598131,0.948564792,0.946553773,Quarter_Day_Dawn,4,AudioSet
VBR0,22.56,2_5min,0.847222222,0.86636813,0.847222222,Quarter_Day_Dusk,4,AudioSet
VBR0,22.56,2_5min,0.950688073,0.950273619,0.951557239,Quarter_Day_Midday,4,AudioSet
VBR0,22.56,2_5min,0.988425926,0.988441444,0.988425926,Quarter_Day_Midnight,4,AudioSet
VBR0,22.56,20min,0.953271028,0.952210275,0.950683304,Quarter_Day_Dawn,4,AudioSet
VBR0,22.56,20min,0.935185185,0.943371943,0.935185185,Quarter_Day_Dusk,4,AudioSet
VBR0,22.56,20min,0.981651376,0.980952381,0.982407407,Quarter_Day_Midday,4,AudioSet
VBR0,22.56,20min,1,1,1,Quarter_Day_Midnight,4,AudioSet
VBR0,22.56,5min,0.950236967,0.951651652,0.94874052,Quarter_Day_Dawn,4,AudioSet
VBR0,22.56,5min,0.863425926,0.879248366,0.863425926,Quarter_Day_Dusk,4,AudioSet
VBR0,22.56,5min,0.963133641,0.962573917,0.964102564,Quarter_Day_Midday,4,AudioSet
VBR0,22.56,5min,0.99537037,0.99537037,0.99537037,Quarter_Day_Midnight,4,AudioSet
VBR0,22.56,10min,0.962962963,0.966666667,0.962962963,Afternoon,8,AudioSet
VBR0,22.56,10min,0.953703704,0.954454454,0.953703704,Dawn,8,AudioSet
VBR0,22.56,10min,0.877358491,0.880837174,0.877248677,Dusk,8,AudioSet
VBR0,22.56,10min,0.905660377,0.925925926,0.905026455,Early AM,8,AudioSet
VBR0,22.56,10min,0.935185185,0.945736434,0.935185185,Evening,8,AudioSet
VBR0,22.56,10min,0.981308411,0.98245614,0.981216931,Midday,8,AudioSet
VBR0,22.56,10min,0.990566038,0.990990991,0.99047619,Midnight,8,AudioSet
VBR0,22.56,10min,0.911764706,0.897701149,0.918055556,Morning,8,AudioSet
VBR0,22.56,2_5min,0.960648148,0.963303925,0.960648148,Afternoon,8,AudioSet
VBR0,22.56,2_5min,0.960648148,0.960943818,0.960648148,Dawn,8,AudioSet
VBR0,22.56,2_5min,0.884259259,0.891735715,0.884259259,Dusk,8,AudioSet
VBR0,22.56,2_5min,0.909722222,0.926988113,0.909722222,Early AM,8,AudioSet
VBR0,22.56,2_5min,0.909722222,0.926067366,0.909722222,Evening,8,AudioSet
VBR0,22.56,2_5min,0.959090909,0.959181785,0.95918616,Midday,8,AudioSet
VBR0,22.56,2_5min,0.962962963,0.96455009,0.962962963,Midnight,8,AudioSet
VBR0,22.56,2_5min,0.91745283,0.909385525,0.919273504,Morning,8,AudioSet
VBR0,22.56,20min,0.962962963,0.966666667,0.962962963,Afternoon,8,AudioSet
VBR0,22.56,20min,0.962962963,0.962962963,0.962962963,Dawn,8,AudioSet
VBR0,22.56,20min,0.962962963,0.963937622,0.962962963,Dusk,8,AudioSet
VBR0,22.56,20min,0.907407407,0.927536232,0.907407407,Early AM,8,AudioSet
VBR0,22.56,20min,0.907407407,0.927536232,0.907407407,Evening,8,AudioSet
VBR0,22.56,20min,1,1,1,Midday,8,AudioSet
VBR0,22.56,20min,0.981481481,0.98245614,0.981481481,Midnight,8,AudioSet
VBR0,22.56,20min,0.924528302,0.911111111,0.925470085,Morning,8,AudioSet
VBR0,22.56,5min,0.949074074,0.955823293,0.949074074,Afternoon,8,AudioSet
VBR0,22.56,5min,0.962962963,0.963216641,0.962962963,Dawn,8,AudioSet
VBR0,22.56,5min,0.902777778,0.911670291,0.902777778,Dusk,8,AudioSet
VBR0,22.56,5min,0.912037037,0.93040293,0.912037037,Early AM,8,AudioSet
VBR0,22.56,5min,0.930555556,0.942528736,0.930555556,Evening,8,AudioSet
VBR0,22.56,5min,0.967889908,0.967909691,0.968434976,Midday,8,AudioSet
VBR0,22.56,5min,0.986111111,0.986666667,0.986111111,Midnight,8,AudioSet
VBR0,22.56,5min,0.90776699,0.895490076,0.912754383,Morning,8,AudioSet
VBR0,22.56,10min,0.929577465,0.931025641,0.928140097,Dusk1,12,AudioSet
VBR0,22.56,10min,0.901408451,0.902028986,0.902173913,Dusk2,12,AudioSet
VBR0,22.56,10min,0.875,0.909090909,0.875,Dusk3,12,AudioSet
VBR0,22.56,10min,0.887323944,0.916666667,0.884057971,Early AM1,12,AudioSet
VBR0,22.56,10min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
VBR0,22.56,10min,0.897058824,0.883876358,0.902777778,Early AM3,12,AudioSet
VBR0,22.56,10min,0.913043478,0.91,0.924603175,Midday1,12,AudioSet
VBR0,22.56,10min,0.944444444,0.952380952,0.944444444,Midday2,12,AudioSet
VBR0,22.56,10min,0.944444444,0.952380952,0.944444444,Midday3,12,AudioSet
VBR0,22.56,10min,0.916666667,0.933333333,0.916666667,Midnight1,12,AudioSet
VBR0,22.56,10min,0.985714286,0.986666667,0.985507246,Midnight2,12,AudioSet
VBR0,22.56,10min,1,1,1,Midnight3,12,AudioSet
VBR0,22.56,2_5min,0.899305556,0.903778675,0.899305556,Dusk1,12,AudioSet
VBR0,22.56,2_5min,0.90625,0.907211998,0.90625,Dusk2,12,AudioSet
VBR0,22.56,2_5min,0.871527778,0.904138755,0.871527778,Dusk3,12,AudioSet
VBR0,22.56,2_5min,0.878472222,0.898304867,0.878472222,Early AM1,12,AudioSet
VBR0,22.56,2_5min,0.986111111,0.986666667,0.986111111,Early AM2,12,AudioSet
VBR0,22.56,2_5min,0.914285714,0.904876823,0.919097222,Early AM3,12,AudioSet
VBR0,22.56,2_5min,0.878378378,0.87405312,0.895833333,Midday1,12,AudioSet
VBR0,22.56,2_5min,0.927083333,0.932025543,0.927083333,Midday2,12,AudioSet
VBR0,22.56,2_5min,0.951388889,0.955908289,0.951388889,Midday3,12,AudioSet
VBR0,22.56,2_5min,0.993055556,0.993055556,0.993055556,Midnight1,12,AudioSet
VBR0,22.56,2_5min,0.982638889,0.98349835,0.982638889,Midnight2,12,AudioSet
VBR0,22.56,2_5min,1,1,1,Midnight3,12,AudioSet
VBR0,22.56,20min,1,1,1,Dusk1,12,AudioSet
VBR0,22.56,20min,0.972222222,0.974358974,0.972222222,Dusk2,12,AudioSet
VBR0,22.56,20min,0.861111111,0.901960784,0.861111111,Dusk3,12,AudioSet
VBR0,22.56,20min,0.888888889,0.916666667,0.888888889,Early AM1,12,AudioSet
VBR0,22.56,20min,0.972222222,0.974358974,0.972222222,Early AM2,12,AudioSet
VBR0,22.56,20min,0.942857143,0.933333333,0.945833333,Early AM3,12,AudioSet
VBR0,22.56,20min,0.918918919,0.911616162,0.930555556,Midday1,12,AudioSet
VBR0,22.56,20min,0.972222222,0.974358974,0.972222222,Midday2,12,AudioSet
VBR0,22.56,20min,0.972222222,0.974358974,0.972222222,Midday3,12,AudioSet
VBR0,22.56,20min,0.888888889,0.916666667,0.888888889,Midnight1,12,AudioSet
VBR0,22.56,20min,1,1,1,Midnight2,12,AudioSet
VBR0,22.56,20min,1,1,1,Midnight3,12,AudioSet
VBR0,22.56,5min,0.923611111,0.928362654,0.923611111,Dusk1,12,AudioSet
VBR0,22.56,5min,0.895833333,0.896220711,0.895833333,Dusk2,12,AudioSet
VBR0,22.56,5min,0.854166667,0.895158063,0.854166667,Dusk3,12,AudioSet
VBR0,22.56,5min,0.875,0.906017792,0.875,Early AM1,12,AudioSet
VBR0,22.56,5min,0.993055556,0.993197279,0.993055556,Early AM2,12,AudioSet
VBR0,22.56,5min,0.947761194,0.943843844,0.947015079,Early AM3,12,AudioSet
VBR0,22.56,5min,0.890410959,0.884220355,0.907986111,Midday1,12,AudioSet
VBR0,22.56,5min,0.9375,0.940987555,0.9375,Midday2,12,AudioSet
VBR0,22.56,5min,0.958333333,0.962962963,0.958333333,Midday3,12,AudioSet
VBR0,22.56,5min,0.993055556,0.993197279,0.993055556,Midnight1,12,AudioSet
VBR0,22.56,5min,0.993055556,0.993197279,0.993055556,Midnight2,12,AudioSet
VBR0,22.56,5min,1,1,1,Midnight3,12,AudioSet
VBR0,22.56,10min,0.938895417,0.938767485,0.938210234,0840_sample0,None,AudioSet
VBR0,22.56,2_5min,0.923611111,0.923701205,0.922804603,0840_sample0,None,AudioSet
VBR0,22.56,20min,0.9375,0.937197614,0.936821539,840,None,AudioSet
VBR0,22.56,5min,0.931976744,0.932387288,0.931284242,0840_sample3,None,AudioSet
VBR0,22.56,10min,0.738317757,0.745766163,0.741198752,Quarter_Day_Dawn,4,Analytical_Indices
VBR0,22.56,10min,0.660465116,0.684592823,0.660472092,Quarter_Day_Dusk,4,Analytical_Indices
VBR0,22.56,10min,0.658878505,0.660944319,0.664828106,Quarter_Day_Midday,4,Analytical_Indices
VBR0,22.56,10min,0.847222222,0.857401255,0.847222222,Quarter_Day_Midnight,4,Analytical_Indices
VBR0,22.56,2_5min,0.737149533,0.738578705,0.736289364,Quarter_Day_Dawn,4,Analytical_Indices
VBR0,22.56,2_5min,0.699884125,0.728866531,0.700138728,Quarter_Day_Dusk,4,Analytical_Indices
VBR0,22.56,2_5min,0.754385965,0.754599398,0.759813759,Quarter_Day_Midday,4,Analytical_Indices
VBR0,22.56,2_5min,0.789107764,0.804443574,0.788835656,Quarter_Day_Midnight,4,Analytical_Indices
VBR0,22.56,20min,0.710280374,0.711656138,0.70426322,Quarter_Day_Dawn,4,Analytical_Indices
VBR0,22.56,20min,0.759259259,0.765519324,0.759259259,Quarter_Day_Dusk,4,Analytical_Indices
VBR0,22.56,20min,0.794392523,0.800753219,0.798024101,Quarter_Day_Midday,4,Analytical_Indices
VBR0,22.56,20min,0.747663551,0.759751446,0.747619048,Quarter_Day_Midnight,4,Analytical_Indices
VBR0,22.56,5min,0.736342043,0.748661626,0.738855209,Quarter_Day_Dawn,4,Analytical_Indices
VBR0,22.56,5min,0.643518519,0.659773967,0.643518519,Quarter_Day_Dusk,4,Analytical_Indices
VBR0,22.56,5min,0.702764977,0.708949916,0.707923789,Quarter_Day_Midday,4,Analytical_Indices
VBR0,22.56,5min,0.865740741,0.867856863,0.865740741,Quarter_Day_Midnight,4,Analytical_Indices
VBR0,22.56,10min,0.685185185,0.736728395,0.685185185,Afternoon,8,Analytical_Indices
VBR0,22.56,10min,0.833333333,0.833247533,0.833333333,Dawn,8,Analytical_Indices
VBR0,22.56,10min,0.710280374,0.737654321,0.710846561,Dusk,8,Analytical_Indices
VBR0,22.56,10min,0.87962963,0.895453593,0.87962963,Early AM,8,Analytical_Indices
VBR0,22.56,10min,0.537037037,0.540094746,0.537037037,Evening,8,Analytical_Indices
VBR0,22.56,10min,0.666666667,0.742071727,0.666666667,Midday,8,Analytical_Indices
VBR0,22.56,10min,0.87037037,0.877684407,0.87037037,Midnight,8,Analytical_Indices
VBR0,22.56,10min,0.519230769,0.532212885,0.488888889,Morning,8,Analytical_Indices
VBR0,22.56,2_5min,0.814385151,0.82757671,0.814636752,Afternoon,8,Analytical_Indices
VBR0,22.56,2_5min,0.819444444,0.825264166,0.819444444,Dawn,8,Analytical_Indices
VBR0,22.56,2_5min,0.793981481,0.809599014,0.793981481,Dusk,8,Analytical_Indices
VBR0,22.56,2_5min,0.604166667,0.65569137,0.604166667,Early AM,8,Analytical_Indices
VBR0,22.56,2_5min,0.541860465,0.551950032,0.542905582,Evening,8,Analytical_Indices
VBR0,22.56,2_5min,0.710648148,0.730794304,0.710648148,Midday,8,Analytical_Indices
VBR0,22.56,2_5min,0.789351852,0.79821438,0.789351852,Midnight,8,Analytical_Indices
VBR0,22.56,2_5min,0.713942308,0.702886117,0.71383547,Morning,8,Analytical_Indices
VBR0,22.56,20min,0.888888889,0.891447368,0.888888889,Afternoon,8,Analytical_Indices
VBR0,22.56,20min,0.796296296,0.812447786,0.796296296,Dawn,8,Analytical_Indices
VBR0,22.56,20min,0.777777778,0.795787546,0.777777778,Dusk,8,Analytical_Indices
VBR0,22.56,20min,0.603773585,0.628205128,0.600217865,Early AM,8,Analytical_Indices
VBR0,22.56,20min,0.537037037,0.539043688,0.537037037,Evening,8,Analytical_Indices
VBR0,22.56,20min,0.777777778,0.815937149,0.777777778,Midday,8,Analytical_Indices
VBR0,22.56,20min,0.777777778,0.783625731,0.777777778,Midnight,8,Analytical_Indices
VBR0,22.56,20min,0.673076923,0.63014763,0.645299145,Morning,8,Analytical_Indices
VBR0,22.56,5min,0.62962963,0.693101124,0.62962963,Afternoon,8,Analytical_Indices
VBR0,22.56,5min,0.777777778,0.78287708,0.777777778,Dawn,8,Analytical_Indices
VBR0,22.56,5min,0.694444444,0.731053444,0.694444444,Dusk,8,Analytical_Indices
VBR0,22.56,5min,0.842592593,0.871123064,0.842592593,Early AM,8,Analytical_Indices
VBR0,22.56,5min,0.62962963,0.634847375,0.62962963,Evening,8,Analytical_Indices
VBR0,22.56,5min,0.660550459,0.737407551,0.656091618,Midday,8,Analytical_Indices
VBR0,22.56,5min,0.884259259,0.88780679,0.884259259,Midnight,8,Analytical_Indices
VBR0,22.56,5min,0.585365854,0.581760666,0.569845272,Morning,8,Analytical_Indices
VBR0,22.56,10min,0.513888889,0.5856676,0.513888889,Dusk1,12,Analytical_Indices
VBR0,22.56,10min,0.61971831,0.647376543,0.621376812,Dusk2,12,Analytical_Indices
VBR0,22.56,10min,0.583333333,0.631944444,0.583333333,Dusk3,12,Analytical_Indices
VBR0,22.56,10min,0.819444444,0.832288401,0.819444444,Early AM1,12,Analytical_Indices
VBR0,22.56,10min,0.777777778,0.777575758,0.777777778,Early AM2,12,Analytical_Indices
VBR0,22.56,10min,0.671428571,0.649245169,0.654398148,Early AM3,12,Analytical_Indices
VBR0,22.56,10min,0.571428571,0.629823665,0.550925926,Midday1,12,Analytical_Indices
VBR0,22.56,10min,0.763888889,0.794430236,0.763888889,Midday2,12,Analytical_Indices
VBR0,22.56,10min,0.777777778,0.801178165,0.777777778,Midday3,12,Analytical_Indices
VBR0,22.56,10min,0.555555556,0.574307992,0.555555556,Midnight1,12,Analytical_Indices
VBR0,22.56,10min,0.888888889,0.896825397,0.888888889,Midnight2,12,Analytical_Indices
VBR0,22.56,10min,0.722222222,0.830687831,0.722222222,Midnight3,12,Analytical_Indices
VBR0,22.56,2_5min,0.871527778,0.874239217,0.871527778,Dusk1,12,Analytical_Indices
VBR0,22.56,2_5min,0.694444444,0.725889851,0.694444444,Dusk2,12,Analytical_Indices
VBR0,22.56,2_5min,0.505226481,0.473038846,0.506907895,Dusk3,12,Analytical_Indices
VBR0,22.56,2_5min,0.572916667,0.632631291,0.572916667,Early AM1,12,Analytical_Indices
VBR0,22.56,2_5min,0.895833333,0.904508106,0.895833333,Early AM2,12,Analytical_Indices
VBR0,22.56,2_5min,0.692857143,0.683348125,0.689525463,Early AM3,12,Analytical_Indices
VBR0,22.56,2_5min,0.692857143,0.726748249,0.67228836,Midday1,12,Analytical_Indices
VBR0,22.56,2_5min,0.815972222,0.828489981,0.815972222,Midday2,12,Analytical_Indices
VBR0,22.56,2_5min,0.850174216,0.865938448,0.850694444,Midday3,12,Analytical_Indices
VBR0,22.56,2_5min,0.463414634,0.505782034,0.462828947,Midnight1,12,Analytical_Indices
VBR0,22.56,2_5min,0.746527778,0.741197554,0.746527778,Midnight2,12,Analytical_Indices
VBR0,22.56,2_5min,0.694444444,0.707936508,0.694444444,Midnight3,12,Analytical_Indices
VBR0,22.56,20min,0.888888889,0.891269841,0.888888889,Dusk1,12,Analytical_Indices
VBR0,22.56,20min,0.638888889,0.677777778,0.638888889,Dusk2,12,Analytical_Indices
VBR0,22.56,20min,0.583333333,0.666666667,0.583333333,Dusk3,12,Analytical_Indices
VBR0,22.56,20min,0.5,0.613888889,0.5,Early AM1,12,Analytical_Indices
VBR0,22.56,20min,0.722222222,0.723672161,0.722222222,Early AM2,12,Analytical_Indices
VBR0,22.56,20min,0.685714286,0.67962963,0.664814815,Early AM3,12,Analytical_Indices
VBR0,22.56,20min,0.657142857,0.644444444,0.619047619,Midday1,12,Analytical_Indices
VBR0,22.56,20min,0.833333333,0.868627451,0.833333333,Midday2,12,Analytical_Indices
VBR0,22.56,20min,0.916666667,0.923076923,0.916666667,Midday3,12,Analytical_Indices
VBR0,22.56,20min,0.444444444,0.466666667,0.444444444,Midnight1,12,Analytical_Indices
VBR0,22.56,20min,0.333333333,0.258852259,0.333333333,Midnight2,12,Analytical_Indices
VBR0,22.56,20min,0.628571429,0.626839827,0.621212121,Midnight3,12,Analytical_Indices
VBR0,22.56,5min,0.715277778,0.760862693,0.715277778,Dusk1,12,Analytical_Indices
VBR0,22.56,5min,0.597222222,0.599686127,0.597222222,Dusk2,12,Analytical_Indices
VBR0,22.56,5min,0.583333333,0.644794007,0.583333333,Dusk3,12,Analytical_Indices
VBR0,22.56,5min,0.826388889,0.833075819,0.826388889,Early AM1,12,Analytical_Indices
VBR0,22.56,5min,0.736111111,0.737814117,0.736111111,Early AM2,12,Analytical_Indices
VBR0,22.56,5min,0.691729323,0.67672956,0.682136,Early AM3,12,Analytical_Indices
VBR0,22.56,5min,0.561643836,0.591552126,0.538194444,Midday1,12,Analytical_Indices
VBR0,22.56,5min,0.701388889,0.713541667,0.701388889,Midday2,12,Analytical_Indices
VBR0,22.56,5min,0.631944444,0.690686937,0.631944444,Midday3,12,Analytical_Indices
VBR0,22.56,5min,0.611111111,0.641785375,0.611111111,Midnight1,12,Analytical_Indices
VBR0,22.56,5min,0.895833333,0.897157191,0.895833333,Midnight2,12,Analytical_Indices
VBR0,22.56,5min,0.729166667,0.813388886,0.729166667,Midnight3,12,Analytical_Indices
CBR256,33.33,10min,0.754365541,0.750803563,0.753240392,0840_sample0,None,Analytical_Indices
CBR256,33.33,2_5min,0.772569444,0.771229138,0.772332652,0001_sample0,None,Analytical_Indices
CBR256,33.33,20min,0.740740741,0.737143794,0.739745829,1,None,Analytical_Indices
CBR256,33.33,5min,0.756993007,0.754233259,0.755652741,0840_sample3,None,Analytical_Indices
CBR256,33.33,10min,0.752336449,0.746979075,0.747363339,Quarter_Day_Dawn,4,Analytical_Indices
CBR256,33.33,10min,0.768518519,0.766919671,0.768518519,Quarter_Day_Dusk,4,Analytical_Indices
CBR256,33.33,10min,0.761682243,0.765085847,0.762714868,Quarter_Day_Midday,4,Analytical_Indices
CBR256,33.33,10min,0.902325581,0.908976773,0.902712572,Quarter_Day_Midnight,4,Analytical_Indices
CBR256,33.33,2_5min,0.732476636,0.734467682,0.733487448,Quarter_Day_Dawn,4,Analytical_Indices
CBR256,33.33,2_5min,0.755787037,0.768196891,0.755787037,Quarter_Day_Dusk,4,Analytical_Indices
CBR256,33.33,2_5min,0.76146789,0.760078018,0.764425505,Quarter_Day_Midday,4,Analytical_Indices
CBR256,33.33,2_5min,0.888888889,0.891419417,0.888888889,Quarter_Day_Midnight,4,Analytical_Indices
CBR256,33.33,20min,0.700934579,0.692261367,0.693285799,Quarter_Day_Dawn,4,Analytical_Indices
CBR256,33.33,20min,0.796296296,0.801884414,0.796296296,Quarter_Day_Dusk,4,Analytical_Indices
CBR256,33.33,20min,0.779816514,0.795560365,0.77979798,Quarter_Day_Midday,4,Analytical_Indices
