Obs,Ind,Comp,Pred,Time,N,chunks,frame.size
Grassland,AS,CBR128,Logged,Midnight,0,8,20min
Grassland,AS,CBR16,Logged,Midnight,0,8,20min
Grassland,AS,CBR256,Logged,Midnight,0,8,20min
Grassland,AS,CBR32,Logged,Midnight,0,8,20min
Grassland,AS,CBR320,Logged,Midnight,0,8,20min
Grassland,AS,CBR64,Logged,Midnight,0,8,20min
Grassland,AS,CBR8,Logged,Midnight,0,8,20min
Grassland,AS,RAW,Logged,Midnight,0,8,20min
Grassland,AS,VBR0,Logged,Midnight,0,8,20min
Grassland,AS,CBR128,Logged,Midnight,0,8,5min
Grassland,AS,CBR16,Logged,Midnight,0,8,5min
Grassland,AS,CBR256,Logged,Midnight,0,8,5min
Grassland,AS,CBR32,Logged,Midnight,0,8,5min
Grassland,AS,CBR320,Logged,Midnight,0,8,5min
Grassland,AS,CBR64,Logged,Midnight,0,8,5min
Grassland,AS,CBR8,Logged,Midnight,0,8,5min
Grassland,AS,RAW,Logged,Midnight,0,8,5min
Grassland,AS,VBR0,Logged,Midnight,0,8,5min
Grassland,AI,CBR128,Logged,Midnight1,5,12,10min
Grassland,AI,CBR16,Logged,Midnight1,4,12,10min
Grassland,AI,CBR256,Logged,Midnight1,9,12,10min
Grassland,AI,CBR32,Logged,Midnight1,1,12,10min
Grassland,AI,CBR320,Logged,Midnight1,7,12,10min
Grassland,AI,CBR64,Logged,Midnight1,4,12,10min
Grassland,AI,CBR8,Logged,Midnight1,6,12,10min
Grassland,AI,RAW,Logged,Midnight1,0,12,10min
Grassland,AI,VBR0,Logged,Midnight1,0,12,10min
Grassland,AI,CBR128,Logged,Midnight1,13,12,2.5min
Grassland,AI,CBR16,Logged,Midnight1,22,12,2.5min
Grassland,AI,CBR256,Logged,Midnight1,11,12,2.5min
Grassland,AI,CBR32,Logged,Midnight1,3,12,2.5min
Grassland,AI,CBR320,Logged,Midnight1,13,12,2.5min
Grassland,AI,CBR64,Logged,Midnight1,20,12,2.5min
Grassland,AI,CBR8,Logged,Midnight1,48,12,2.5min
Grassland,AI,RAW,Logged,Midnight1,6,12,2.5min
Grassland,AI,VBR0,Logged,Midnight1,16,12,2.5min
Grassland,AI,CBR128,Logged,Midnight1,2,12,20min
Grassland,AI,CBR16,Logged,Midnight1,2,12,20min
Grassland,AI,CBR256,Logged,Midnight1,2,12,20min
Grassland,AI,CBR32,Logged,Midnight1,0,12,20min
Grassland,AI,CBR320,Logged,Midnight1,2,12,20min
Grassland,AI,CBR64,Logged,Midnight1,4,12,20min
Grassland,AI,CBR8,Logged,Midnight1,2,12,20min
Grassland,AI,RAW,Logged,Midnight1,0,12,20min
Grassland,AI,VBR0,Logged,Midnight1,2,12,20min
Grassland,AI,CBR128,Logged,Midnight1,2,12,5min
Grassland,AI,CBR16,Logged,Midnight1,9,12,5min
Grassland,AI,CBR256,Logged,Midnight1,4,12,5min
Grassland,AI,CBR32,Logged,Midnight1,1,12,5min
Grassland,AI,CBR320,Logged,Midnight1,3,12,5min
Grassland,AI,CBR64,Logged,Midnight1,10,12,5min
Grassland,AI,CBR8,Logged,Midnight1,4,12,5min
Grassland,AI,RAW,Logged,Midnight1,1,12,5min
Grassland,AI,VBR0,Logged,Midnight1,0,12,5min
Grassland,AS,CBR128,Logged,Midnight1,0,12,10min
Grassland,AS,CBR16,Logged,Midnight1,0,12,10min
Grassland,AS,CBR256,Logged,Midnight1,0,12,10min
Grassland,AS,CBR32,Logged,Midnight1,0,12,10min
Grassland,AS,CBR320,Logged,Midnight1,0,12,10min
Grassland,AS,CBR64,Logged,Midnight1,0,12,10min
Grassland,AS,CBR8,Logged,Midnight1,1,12,10min
Grassland,AS,RAW,Logged,Midnight1,0,12,10min
Grassland,AS,VBR0,Logged,Midnight1,0,12,10min
Grassland,AS,CBR128,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR16,Logged,Midnight1,10,12,2.5min
Grassland,AS,CBR256,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR32,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR320,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR64,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR8,Logged,Midnight1,0,12,2.5min
Grassland,AS,RAW,Logged,Midnight1,0,12,2.5min
Grassland,AS,VBR0,Logged,Midnight1,0,12,2.5min
Grassland,AS,CBR128,Logged,Midnight1,0,12,20min
Grassland,AS,CBR16,Logged,Midnight1,0,12,20min
Grassland,AS,CBR256,Logged,Midnight1,0,12,20min
Grassland,AS,CBR32,Logged,Midnight1,0,12,20min
Grassland,AS,CBR320,Logged,Midnight1,0,12,20min
Grassland,AS,CBR64,Logged,Midnight1,0,12,20min
Grassland,AS,CBR8,Logged,Midnight1,0,12,20min
Grassland,AS,RAW,Logged,Midnight1,0,12,20min
Grassland,AS,VBR0,Logged,Midnight1,0,12,20min
Grassland,AS,CBR128,Logged,Midnight1,0,12,5min
Grassland,AS,CBR16,Logged,Midnight1,4,12,5min
Grassland,AS,CBR256,Logged,Midnight1,0,12,5min
Grassland,AS,CBR32,Logged,Midnight1,0,12,5min
Grassland,AS,CBR320,Logged,Midnight1,0,12,5min
Grassland,AS,CBR64,Logged,Midnight1,0,12,5min
Grassland,AS,CBR8,Logged,Midnight1,0,12,5min
Grassland,AS,RAW,Logged,Midnight1,0,12,5min
Grassland,AS,VBR0,Logged,Midnight1,0,12,5min
Grassland,AI,CBR128,Logged,Midnight2,3,12,10min
Grassland,AI,CBR16,Logged,Midnight2,2,12,10min
Grassland,AI,CBR256,Logged,Midnight2,0,12,10min
Grassland,AI,CBR32,Logged,Midnight2,0,12,10min
Grassland,AI,CBR320,Logged,Midnight2,0,12,10min
Grassland,AI,CBR64,Logged,Midnight2,23,12,10min
Grassland,AI,CBR8,Logged,Midnight2,0,12,10min
Grassland,AI,RAW,Logged,Midnight2,3,12,10min
Grassland,AI,VBR0,Logged,Midnight2,4,12,10min
Grassland,AI,CBR128,Logged,Midnight2,1,12,2.5min
Grassland,AI,CBR16,Logged,Midnight2,14,12,2.5min
Grassland,AI,CBR256,Logged,Midnight2,0,12,2.5min
Grassland,AI,CBR32,Logged,Midnight2,1,12,2.5min
Grassland,AI,CBR320,Logged,Midnight2,1,12,2.5min
Grassland,AI,CBR64,Logged,Midnight2,2,12,2.5min
Grassland,AI,CBR8,Logged,Midnight2,0,12,2.5min
Grassland,AI,RAW,Logged,Midnight2,7,12,2.5min
Grassland,AI,VBR0,Logged,Midnight2,1,12,2.5min
Grassland,AI,CBR128,Logged,Midnight2,1,12,20min
Grassland,AI,CBR16,Logged,Midnight2,0,12,20min
Grassland,AI,CBR256,Logged,Midnight2,1,12,20min
Grassland,AI,CBR32,Logged,Midnight2,0,12,20min
Grassland,AI,CBR320,Logged,Midnight2,12,12,20min
Grassland,AI,CBR64,Logged,Midnight2,12,12,20min
Grassland,AI,CBR8,Logged,Midnight2,0,12,20min
Grassland,AI,RAW,Logged,Midnight2,4,12,20min
Grassland,AI,VBR0,Logged,Midnight2,12,12,20min
Grassland,AI,CBR128,Logged,Midnight2,0,12,5min
Grassland,AI,CBR16,Logged,Midnight2,0,12,5min
Grassland,AI,CBR256,Logged,Midnight2,0,12,5min
Grassland,AI,CBR32,Logged,Midnight2,0,12,5min
Grassland,AI,CBR320,Logged,Midnight2,0,12,5min
Grassland,AI,CBR64,Logged,Midnight2,3,12,5min
Grassland,AI,CBR8,Logged,Midnight2,0,12,5min
Grassland,AI,RAW,Logged,Midnight2,4,12,5min
Grassland,AI,VBR0,Logged,Midnight2,5,12,5min
Grassland,AS,CBR128,Logged,Midnight2,0,12,10min
Grassland,AS,CBR16,Logged,Midnight2,0,12,10min
Grassland,AS,CBR256,Logged,Midnight2,0,12,10min
Grassland,AS,CBR32,Logged,Midnight2,0,12,10min
Grassland,AS,CBR320,Logged,Midnight2,0,12,10min
Grassland,AS,CBR64,Logged,Midnight2,0,12,10min
Grassland,AS,CBR8,Logged,Midnight2,0,12,10min
Grassland,AS,RAW,Logged,Midnight2,0,12,10min
Grassland,AS,VBR0,Logged,Midnight2,0,12,10min
Grassland,AS,CBR128,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR16,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR256,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR32,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR320,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR64,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR8,Logged,Midnight2,0,12,2.5min
Grassland,AS,RAW,Logged,Midnight2,0,12,2.5min
Grassland,AS,VBR0,Logged,Midnight2,0,12,2.5min
Grassland,AS,CBR128,Logged,Midnight2,0,12,20min
Grassland,AS,CBR16,Logged,Midnight2,0,12,20min
Grassland,AS,CBR256,Logged,Midnight2,0,12,20min
Grassland,AS,CBR32,Logged,Midnight2,0,12,20min
Grassland,AS,CBR320,Logged,Midnight2,0,12,20min
Grassland,AS,CBR64,Logged,Midnight2,0,12,20min
Grassland,AS,CBR8,Logged,Midnight2,0,12,20min
Grassland,AS,RAW,Logged,Midnight2,0,12,20min
Grassland,AS,VBR0,Logged,Midnight2,0,12,20min
Grassland,AS,CBR128,Logged,Midnight2,0,12,5min
Grassland,AS,CBR16,Logged,Midnight2,0,12,5min
Grassland,AS,CBR256,Logged,Midnight2,0,12,5min
Grassland,AS,CBR32,Logged,Midnight2,0,12,5min
Grassland,AS,CBR320,Logged,Midnight2,0,12,5min
Grassland,AS,CBR64,Logged,Midnight2,0,12,5min
Grassland,AS,CBR8,Logged,Midnight2,0,12,5min
Grassland,AS,RAW,Logged,Midnight2,0,12,5min
Grassland,AS,VBR0,Logged,Midnight2,0,12,5min
Grassland,AI,CBR128,Logged,Midnight3,2,12,10min
Grassland,AI,CBR16,Logged,Midnight3,6,12,10min
Grassland,AI,CBR256,Logged,Midnight3,2,12,10min
Grassland,AI,CBR32,Logged,Midnight3,6,12,10min
Grassland,AI,CBR320,Logged,Midnight3,2,12,10min
Grassland,AI,CBR64,Logged,Midnight3,2,12,10min
Grassland,AI,CBR8,Logged,Midnight3,4,12,10min
Grassland,AI,RAW,Logged,Midnight3,3,12,10min
Grassland,AI,VBR0,Logged,Midnight3,7,12,10min
Grassland,AI,CBR128,Logged,Midnight3,10,12,2.5min
Grassland,AI,CBR16,Logged,Midnight3,22,12,2.5min
Grassland,AI,CBR256,Logged,Midnight3,29,12,2.5min
Grassland,AI,CBR32,Logged,Midnight3,58,12,2.5min
Grassland,AI,CBR320,Logged,Midnight3,20,12,2.5min
Grassland,AI,CBR64,Logged,Midnight3,4,12,2.5min
Grassland,AI,CBR8,Logged,Midnight3,0,12,2.5min
Grassland,AI,RAW,Logged,Midnight3,9,12,2.5min
Grassland,AI,VBR0,Logged,Midnight3,10,12,2.5min
Grassland,AI,CBR128,Logged,Midnight3,1,12,20min
Grassland,AI,CBR16,Logged,Midnight3,3,12,20min
Grassland,AI,CBR256,Logged,Midnight3,2,12,20min
Grassland,AI,CBR32,Logged,Midnight3,2,12,20min
Grassland,AI,CBR320,Logged,Midnight3,2,12,20min
Grassland,AI,CBR64,Logged,Midnight3,2,12,20min
Grassland,AI,CBR8,Logged,Midnight3,2,12,20min
Grassland,AI,RAW,Logged,Midnight3,2,12,20min
Grassland,AI,VBR0,Logged,Midnight3,2,12,20min
Grassland,AI,CBR128,Logged,Midnight3,7,12,5min
Grassland,AI,CBR16,Logged,Midnight3,7,12,5min
Grassland,AI,CBR256,Logged,Midnight3,7,12,5min
Grassland,AI,CBR32,Logged,Midnight3,15,12,5min
Grassland,AI,CBR320,Logged,Midnight3,8,12,5min
Grassland,AI,CBR64,Logged,Midnight3,2,12,5min
Grassland,AI,CBR8,Logged,Midnight3,0,12,5min
Grassland,AI,RAW,Logged,Midnight3,7,12,5min
Grassland,AI,VBR0,Logged,Midnight3,14,12,5min
Grassland,AS,CBR128,Logged,Midnight3,0,12,10min
Grassland,AS,CBR16,Logged,Midnight3,6,12,10min
Grassland,AS,CBR256,Logged,Midnight3,0,12,10min
Grassland,AS,CBR32,Logged,Midnight3,0,12,10min
Grassland,AS,CBR320,Logged,Midnight3,0,12,10min
Grassland,AS,CBR64,Logged,Midnight3,0,12,10min
Grassland,AS,CBR8,Logged,Midnight3,1,12,10min
Grassland,AS,RAW,Logged,Midnight3,0,12,10min
Grassland,AS,VBR0,Logged,Midnight3,0,12,10min
Grassland,AS,CBR128,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR16,Logged,Midnight3,32,12,2.5min
Grassland,AS,CBR256,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR32,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR320,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR64,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR8,Logged,Midnight3,11,12,2.5min
Grassland,AS,RAW,Logged,Midnight3,0,12,2.5min
Grassland,AS,VBR0,Logged,Midnight3,0,12,2.5min
Grassland,AS,CBR128,Logged,Midnight3,0,12,20min
Grassland,AS,CBR16,Logged,Midnight3,4,12,20min
Grassland,AS,CBR256,Logged,Midnight3,0,12,20min
Grassland,AS,CBR32,Logged,Midnight3,0,12,20min
Grassland,AS,CBR320,Logged,Midnight3,0,12,20min
Grassland,AS,CBR64,Logged,Midnight3,0,12,20min
Grassland,AS,CBR8,Logged,Midnight3,1,12,20min
Grassland,AS,RAW,Logged,Midnight3,0,12,20min
Grassland,AS,VBR0,Logged,Midnight3,0,12,20min
Grassland,AS,CBR128,Logged,Midnight3,0,12,5min
Grassland,AS,CBR16,Logged,Midnight3,14,12,5min
Grassland,AS,CBR256,Logged,Midnight3,0,12,5min
Grassland,AS,CBR32,Logged,Midnight3,0,12,5min
Grassland,AS,CBR320,Logged,Midnight3,0,12,5min
Grassland,AS,CBR64,Logged,Midnight3,0,12,5min
Grassland,AS,CBR8,Logged,Midnight3,2,12,5min
Grassland,AS,RAW,Logged,Midnight3,0,12,5min
Grassland,AS,VBR0,Logged,Midnight3,0,12,5min
Grassland,AI,CBR128,Logged,Morning,5,8,10min
Grassland,AI,CBR16,Logged,Morning,8,8,10min
Grassland,AI,CBR256,Logged,Morning,11,8,10min
Grassland,AI,CBR32,Logged,Morning,1,8,10min
Grassland,AI,CBR320,Logged,Morning,13,8,10min
Grassland,AI,CBR64,Logged,Morning,3,8,10min
Grassland,AI,CBR8,Logged,Morning,0,8,10min
Grassland,AI,RAW,Logged,Morning,20,8,10min
Grassland,AI,VBR0,Logged,Morning,1,8,10min
Grassland,AI,CBR128,Logged,Morning,27,8,2.5min
Grassland,AI,CBR16,Logged,Morning,17,8,2.5min
Grassland,AI,CBR256,Logged,Morning,38,8,2.5min
Grassland,AI,CBR32,Logged,Morning,10,8,2.5min
Grassland,AI,CBR320,Logged,Morning,16,8,2.5min
Grassland,AI,CBR64,Logged,Morning,14,8,2.5min
Grassland,AI,CBR8,Logged,Morning,3,8,2.5min
Grassland,AI,RAW,Logged,Morning,51,8,2.5min
Grassland,AI,VBR0,Logged,Morning,16,8,2.5min
Grassland,AI,CBR128,Logged,Morning,2,8,20min
Grassland,AI,CBR16,Logged,Morning,4,8,20min
Grassland,AI,CBR256,Logged,Morning,5,8,20min
Grassland,AI,CBR32,Logged,Morning,0,8,20min
Grassland,AI,CBR320,Logged,Morning,3,8,20min
Grassland,AI,CBR64,Logged,Morning,1,8,20min
Grassland,AI,CBR8,Logged,Morning,0,8,20min
Grassland,AI,RAW,Logged,Morning,9,8,20min
Grassland,AI,VBR0,Logged,Morning,3,8,20min
Grassland,AI,CBR128,Logged,Morning,6,8,5min
Grassland,AI,CBR16,Logged,Morning,9,8,5min
Grassland,AI,CBR256,Logged,Morning,29,8,5min
Grassland,AI,CBR32,Logged,Morning,3,8,5min
Grassland,AI,CBR320,Logged,Morning,28,8,5min
Grassland,AI,CBR64,Logged,Morning,6,8,5min
Grassland,AI,CBR8,Logged,Morning,0,8,5min
Grassland,AI,RAW,Logged,Morning,38,8,5min
Grassland,AI,VBR0,Logged,Morning,5,8,5min
Grassland,AS,CBR128,Logged,Morning,0,8,10min
Grassland,AS,CBR16,Logged,Morning,0,8,10min
Grassland,AS,CBR256,Logged,Morning,1,8,10min
Grassland,AS,CBR32,Logged,Morning,1,8,10min
Grassland,AS,CBR320,Logged,Morning,2,8,10min
Grassland,AS,CBR64,Logged,Morning,6,8,10min
Grassland,AS,CBR8,Logged,Morning,0,8,10min
Grassland,AS,RAW,Logged,Morning,1,8,10min
Grassland,AS,VBR0,Logged,Morning,2,8,10min
Grassland,AS,CBR128,Logged,Morning,5,8,2.5min
Grassland,AS,CBR16,Logged,Morning,1,8,2.5min
Grassland,AS,CBR256,Logged,Morning,4,8,2.5min
Grassland,AS,CBR32,Logged,Morning,7,8,2.5min
Grassland,AS,CBR320,Logged,Morning,5,8,2.5min
Grassland,AS,CBR64,Logged,Morning,22,8,2.5min
Grassland,AS,CBR8,Logged,Morning,1,8,2.5min
Grassland,AS,RAW,Logged,Morning,6,8,2.5min
Grassland,AS,VBR0,Logged,Morning,4,8,2.5min
Grassland,AS,CBR128,Logged,Morning,0,8,20min
Grassland,AS,CBR16,Logged,Morning,0,8,20min
Grassland,AS,CBR256,Logged,Morning,0,8,20min
Grassland,AS,CBR32,Logged,Morning,1,8,20min
Grassland,AS,CBR320,Logged,Morning,0,8,20min
Grassland,AS,CBR64,Logged,Morning,4,8,20min
Grassland,AS,CBR8,Logged,Morning,0,8,20min
Grassland,AS,RAW,Logged,Morning,0,8,20min
Grassland,AS,VBR0,Logged,Morning,0,8,20min
Grassland,AS,CBR128,Logged,Morning,0,8,5min
Grassland,AS,CBR16,Logged,Morning,0,8,5min
Grassland,AS,CBR256,Logged,Morning,3,8,5min
Grassland,AS,CBR32,Logged,Morning,2,8,5min
Grassland,AS,CBR320,Logged,Morning,2,8,5min
Grassland,AS,CBR64,Logged,Morning,10,8,5min
Grassland,AS,CBR8,Logged,Morning,0,8,5min
Grassland,AS,RAW,Logged,Morning,3,8,5min
Grassland,AS,VBR0,Logged,Morning,5,8,5min
Grassland,AI,CBR128,Logged,Dawn,6,4,10min
Grassland,AI,CBR16,Logged,Dawn,2,4,10min
Grassland,AI,CBR256,Logged,Dawn,7,4,10min
Grassland,AI,CBR32,Logged,Dawn,3,4,10min
Grassland,AI,CBR320,Logged,Dawn,7,4,10min
Grassland,AI,CBR64,Logged,Dawn,4,4,10min
Grassland,AI,CBR8,Logged,Dawn,0,4,10min
Grassland,AI,RAW,Logged,Dawn,4,4,10min
Grassland,AI,VBR0,Logged,Dawn,5,4,10min
Grassland,AI,CBR128,Logged,Dawn,58,4,2.5min
Grassland,AI,CBR16,Logged,Dawn,24,4,2.5min
Grassland,AI,CBR256,Logged,Dawn,49,4,2.5min
Grassland,AI,CBR32,Logged,Dawn,27,4,2.5min
Grassland,AI,CBR320,Logged,Dawn,45,4,2.5min
Grassland,AI,CBR64,Logged,Dawn,37,4,2.5min
Grassland,AI,CBR8,Logged,Dawn,23,4,2.5min
Grassland,AI,RAW,Logged,Dawn,53,4,2.5min
Grassland,AI,VBR0,Logged,Dawn,38,4,2.5min
Grassland,AI,CBR128,Logged,Dawn,4,4,20min
Grassland,AI,CBR16,Logged,Dawn,0,4,20min
Grassland,AI,CBR256,Logged,Dawn,3,4,20min
Grassland,AI,CBR32,Logged,Dawn,3,4,20min
Grassland,AI,CBR320,Logged,Dawn,3,4,20min
Grassland,AI,CBR64,Logged,Dawn,3,4,20min
Grassland,AI,CBR8,Logged,Dawn,0,4,20min
Grassland,AI,RAW,Logged,Dawn,3,4,20min
Grassland,AI,VBR0,Logged,Dawn,3,4,20min
Grassland,AI,CBR128,Logged,Dawn,19,4,5min
Grassland,AI,CBR16,Logged,Dawn,8,4,5min
Grassland,AI,CBR256,Logged,Dawn,17,4,5min
Grassland,AI,CBR32,Logged,Dawn,8,4,5min
Grassland,AI,CBR320,Logged,Dawn,18,4,5min
Grassland,AI,CBR64,Logged,Dawn,14,4,5min
Grassland,AI,CBR8,Logged,Dawn,0,4,5min
Grassland,AI,RAW,Logged,Dawn,22,4,5min
Grassland,AI,VBR0,Logged,Dawn,11,4,5min
Grassland,AS,CBR128,Logged,Dawn,0,4,10min
Grassland,AS,CBR16,Logged,Dawn,0,4,10min
Grassland,AS,CBR256,Logged,Dawn,2,4,10min
Grassland,AS,CBR32,Logged,Dawn,2,4,10min
Grassland,AS,CBR320,Logged,Dawn,2,4,10min
Grassland,AS,CBR64,Logged,Dawn,5,4,10min
Grassland,AS,CBR8,Logged,Dawn,0,4,10min
Grassland,AS,RAW,Logged,Dawn,2,4,10min
Grassland,AS,VBR0,Logged,Dawn,2,4,10min
Grassland,AS,CBR128,Logged,Dawn,2,4,2.5min
Grassland,AS,CBR16,Logged,Dawn,3,4,2.5min
Grassland,AS,CBR256,Logged,Dawn,3,4,2.5min
Grassland,AS,CBR32,Logged,Dawn,19,4,2.5min
Grassland,AS,CBR320,Logged,Dawn,4,4,2.5min
Grassland,AS,CBR64,Logged,Dawn,17,4,2.5min
Grassland,AS,CBR8,Logged,Dawn,1,4,2.5min
Grassland,AS,RAW,Logged,Dawn,4,4,2.5min
Grassland,AS,VBR0,Logged,Dawn,4,4,2.5min
Grassland,AS,CBR128,Logged,Dawn,0,4,20min
Grassland,AS,CBR16,Logged,Dawn,0,4,20min
Grassland,AS,CBR256,Logged,Dawn,0,4,20min
Grassland,AS,CBR32,Logged,Dawn,1,4,20min
Grassland,AS,CBR320,Logged,Dawn,0,4,20min
Grassland,AS,CBR64,Logged,Dawn,3,4,20min
Grassland,AS,CBR8,Logged,Dawn,0,4,20min
Grassland,AS,RAW,Logged,Dawn,0,4,20min
Grassland,AS,VBR0,Logged,Dawn,0,4,20min
Grassland,AS,CBR128,Logged,Dawn,1,4,5min
Grassland,AS,CBR16,Logged,Dawn,2,4,5min
Grassland,AS,CBR256,Logged,Dawn,2,4,5min
Grassland,AS,CBR32,Logged,Dawn,6,4,5min
Grassland,AS,CBR320,Logged,Dawn,2,4,5min
Grassland,AS,CBR64,Logged,Dawn,10,4,5min
Grassland,AS,CBR8,Logged,Dawn,0,4,5min
Grassland,AS,RAW,Logged,Dawn,2,4,5min
Grassland,AS,VBR0,Logged,Dawn,3,4,5min
Grassland,AI,CBR128,Logged,Dusk,6,4,10min
Grassland,AI,CBR16,Logged,Dusk,8,4,10min
Grassland,AI,CBR256,Logged,Dusk,12,4,10min
Grassland,AI,CBR32,Logged,Dusk,7,4,10min
Grassland,AI,CBR320,Logged,Dusk,11,4,10min
Grassland,AI,CBR64,Logged,Dusk,12,4,10min
Grassland,AI,CBR8,Logged,Dusk,0,4,10min
Grassland,AI,RAW,Logged,Dusk,4,4,10min
Grassland,AI,VBR0,Logged,Dusk,1,4,10min
Grassland,AI,CBR128,Logged,Dusk,43,4,2.5min
Grassland,AI,CBR16,Logged,Dusk,63,4,2.5min
Grassland,AI,CBR256,Logged,Dusk,29,4,2.5min
Grassland,AI,CBR32,Logged,Dusk,36,4,2.5min
Grassland,AI,CBR320,Logged,Dusk,39,4,2.5min
Grassland,AI,CBR64,Logged,Dusk,41,4,2.5min
Grassland,AI,CBR8,Logged,Dusk,9,4,2.5min
Grassland,AI,RAW,Logged,Dusk,22,4,2.5min
Grassland,AI,VBR0,Logged,Dusk,39,4,2.5min
Grassland,AI,CBR128,Logged,Dusk,1,4,20min
Grassland,AI,CBR16,Logged,Dusk,3,4,20min
Grassland,AI,CBR256,Logged,Dusk,2,4,20min
Grassland,AI,CBR32,Logged,Dusk,5,4,20min
Grassland,AI,CBR320,Logged,Dusk,8,4,20min
Grassland,AI,CBR64,Logged,Dusk,8,4,20min
Grassland,AI,CBR8,Logged,Dusk,0,4,20min
Grassland,AI,RAW,Logged,Dusk,2,4,20min
Grassland,AI,VBR0,Logged,Dusk,5,4,20min
Grassland,AI,CBR128,Logged,Dusk,13,4,5min
Grassland,AI,CBR16,Logged,Dusk,27,4,5min
Grassland,AI,CBR256,Logged,Dusk,11,4,5min
Grassland,AI,CBR32,Logged,Dusk,19,4,5min
Grassland,AI,CBR320,Logged,Dusk,12,4,5min
Grassland,AI,CBR64,Logged,Dusk,19,4,5min
Grassland,AI,CBR8,Logged,Dusk,6,4,5min
Grassland,AI,RAW,Logged,Dusk,8,4,5min
Grassland,AI,VBR0,Logged,Dusk,6,4,5min
Grassland,AS,CBR128,Logged,Dusk,2,4,10min
Grassland,AS,CBR16,Logged,Dusk,2,4,10min
Grassland,AS,CBR256,Logged,Dusk,2,4,10min
Grassland,AS,CBR32,Logged,Dusk,0,4,10min
Grassland,AS,CBR320,Logged,Dusk,3,4,10min
Grassland,AS,CBR64,Logged,Dusk,1,4,10min
Grassland,AS,CBR8,Logged,Dusk,0,4,10min
Grassland,AS,RAW,Logged,Dusk,2,4,10min
Grassland,AS,VBR0,Logged,Dusk,2,4,10min
Grassland,AS,CBR128,Logged,Dusk,5,4,2.5min
Grassland,AS,CBR16,Logged,Dusk,8,4,2.5min
Grassland,AS,CBR256,Logged,Dusk,2,4,2.5min
Grassland,AS,CBR32,Logged,Dusk,1,4,2.5min
Grassland,AS,CBR320,Logged,Dusk,2,4,2.5min
Grassland,AS,CBR64,Logged,Dusk,5,4,2.5min
Grassland,AS,CBR8,Logged,Dusk,0,4,2.5min
Grassland,AS,RAW,Logged,Dusk,2,4,2.5min
Grassland,AS,VBR0,Logged,Dusk,4,4,2.5min
Grassland,AS,CBR128,Logged,Dusk,3,4,20min
Grassland,AS,CBR16,Logged,Dusk,1,4,20min
Grassland,AS,CBR256,Logged,Dusk,0,4,20min
Grassland,AS,CBR32,Logged,Dusk,0,4,20min
Grassland,AS,CBR320,Logged,Dusk,0,4,20min
Grassland,AS,CBR64,Logged,Dusk,0,4,20min
Grassland,AS,CBR8,Logged,Dusk,0,4,20min
Grassland,AS,RAW,Logged,Dusk,0,4,20min
Grassland,AS,VBR0,Logged,Dusk,0,4,20min
Grassland,AS,CBR128,Logged,Dusk,2,4,5min
Grassland,AS,CBR16,Logged,Dusk,2,4,5min
Grassland,AS,CBR256,Logged,Dusk,2,4,5min
Grassland,AS,CBR32,Logged,Dusk,1,4,5min
Grassland,AS,CBR320,Logged,Dusk,2,4,5min
Grassland,AS,CBR64,Logged,Dusk,2,4,5min
Grassland,AS,CBR8,Logged,Dusk,0,4,5min
Grassland,AS,RAW,Logged,Dusk,1,4,5min
Grassland,AS,VBR0,Logged,Dusk,2,4,5min
Grassland,AI,CBR128,Logged,Midday,20,4,10min
Grassland,AI,CBR16,Logged,Midday,7,4,10min
Grassland,AI,CBR256,Logged,Midday,9,4,10min
Grassland,AI,CBR32,Logged,Midday,14,4,10min
Grassland,AI,CBR320,Logged,Midday,8,4,10min
Grassland,AI,CBR64,Logged,Midday,11,4,10min
Grassland,AI,CBR8,Logged,Midday,1,4,10min
Grassland,AI,RAW,Logged,Midday,7,4,10min
Grassland,AI,VBR0,Logged,Midday,15,4,10min
Grassland,AI,CBR128,Logged,Midday,52,4,2.5min
Grassland,AI,CBR16,Logged,Midday,26,4,2.5min
Grassland,AI,CBR256,Logged,Midday,59,4,2.5min
Grassland,AI,CBR32,Logged,Midday,34,4,2.5min
Grassland,AI,CBR320,Logged,Midday,58,4,2.5min
Grassland,AI,CBR64,Logged,Midday,46,4,2.5min
Grassland,AI,CBR8,Logged,Midday,13,4,2.5min
Grassland,AI,RAW,Logged,Midday,45,4,2.5min
Grassland,AI,VBR0,Logged,Midday,75,4,2.5min
Grassland,AI,CBR128,Logged,Midday,12,4,20min
Grassland,AI,CBR16,Logged,Midday,4,4,20min
Grassland,AI,CBR256,Logged,Midday,4,4,20min
